0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tika/replication?command=details&wt=json&_=1473816444616 HTTP/1.1" 200 523
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tika/admin/file/?file=admin-extra.html&_=1473816444616 HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tika/admin/system?wt=json&_=1473816444616 HTTP/1.1" 200 2668
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tika/admin/ping?action=status&wt=json&_=1473816444616 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:25 +0800] "GET /solr/tika/admin/mbeans?stats=true&wt=json&_=1473816445696 HTTP/1.1" 200 27699
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:25 +0800] "GET /solr/tpl/plugins.html?_=1473816445711 HTTP/1.1" 200 1141
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:26 +0800] "GET /solr/tika/admin/ping?wt=json&ts=1473816446171&_=1473816446171 HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:26 +0800] "GET /solr/tpl/query.html?_=1473816446529 HTTP/1.1" 200 13481
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:30 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true&_=1473816450048 HTTP/1.1" 200 373151
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:34 +0800] "GET /solr/tika/admin/mbeans?cat=QUERYHANDLER&wt=json&_=1473816454952 HTTP/1.1" 200 4473
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:34 +0800] "GET /solr/tpl/dataimport.html?_=1473816454962 HTTP/1.1" 200 4854
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:34 +0800] "GET /solr/tika/admin/mbeans?cat=QUERYHANDLER&wt=json&_=1473816454985 HTTP/1.1" 200 4473
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:34 +0800] "GET /solr/tika/dataimport?command=status&indent=true&wt=json&_=1473816454987 HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:34 +0800] "GET /solr/tika/dataimport?command=show-config&indent=true&_=1473816454985 HTTP/1.1" 200 867
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:39 +0800] "POST /solr/tika/dataimport HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:39 +0800] "GET /solr/tika/dataimport?command=status&indent=true&wt=json&_=1473816459712 HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tpl/dashboard.html?_=1473816471528 HTTP/1.1" 200 5528
